form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds	base	derivational	nsyl	base_tr	lemma	p
szocializálódok	21	szocializálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	15320	8570080167	szocializálódom	17	1.2222222222222223	0.20067069546215124	szocializálódik	NA	6	ßocializálódik	socializálódik	0.55
szökök	79	szökö	[/V][Prs.NDef.1Sg]	lakom/lakok	64890	8570080167	szököm	57	1.3793103448275863	0.32158362412746233	szökik	NA	1	ßökik	sökik	0.5797101449275363
szomjazok	89	szomjazo	[/V][Prs.NDef.1Sg]	lakom/lakok	21901	8570080167	szomjazom	1383	0.06502890173410404	-2.73292346584735	szomjazik	zik	2	ßomjazik	somjazik	0.061058344640434185
szomjúhozok	15	szomjúhozo	[/V][Prs.NDef.1Sg]	lakom/lakok	2852	8570080167	szomjúhozom	62	0.25396825396825395	-1.3705460041517514	szomjúhozik	zik	3	ßomjúhozik	somjúhozik	0.20253164556962025
szomorkodok	176	szomorkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	22613	8570080167	szomorkodom	703	0.25142045454545453	-1.3806286235842131	szomorkodik	NA	3	ßomorkodik	somorkodik	0.2009080590238366
szomorodok	24	szomorodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2368	8570080167	szomorodom	15	1.5625	0.44628710262841953	szomorodik	NA	3	ßomorodik	somorodik	0.6097560975609756
szórakozok	1356	szórakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	197402	8570080167	szórakozom	2742	0.4947138169886985	-0.7037758311027341	szórakozik	zik	3	ßórakozik	sórakozik	0.3309756097560976
szorgoskodok	14	szorgoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	8106	8570080167	szorgoskodom	66	0.22388059701492535	-1.496642418288756	szorgoskodik	NA	3	ßorgoskodik	sorgoškodik	0.18292682926829268
szorítkozok	67	szorítkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	21720	8570080167	szorítkozom	846	0.08028335301062574	-2.522192989475948	szorítkozik	zik	3	ßorítkozik	sorítkozik	0.07431693989071038
szóródok	2	szóródo	[/V][Prs.NDef.1Sg]	lakom/lakok	15400	8570080167	szóródom	1	1.5	0.4054651081081644	szóródik	NA	2	ßóródik	sóródik	0.6000000000000001
szőrösödök	33	szőrösödö	[/V][Prs.NDef.1Sg]	lakom/lakok	950	8570080167	szőrösödöm	52	0.6415094339622641	-0.4439313889359605	szőrösödik	NA	3	ßőrösödik	sőröšödik	0.39080459770114945
szövetkezek	24	szövetkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	21303	8570080167	szövetkezem	45	0.5434782608695652	-0.6097655716208943	szövetkezik	zik	3	ßövetkezik	sövetkezik	0.35211267605633806
szűkölködök	14	szűkölködö	[/V][Prs.NDef.1Sg]	lakom/lakok	10233	8570080167	szűkölködöm	495	0.03024193548387097	-3.498525725622718	szűkölködik	NA	3	ßűkölködik	sűkölködik	0.02935420743639921
szűnök	437	szűnö	[/V][Prs.NDef.1Sg]	lakom/lakok	172200	8570080167	szűnöm	1	219	5.389071729816501	szűnik	NA	1	ßűnik	sűnik	0.9954545454545455
szurkálódok	9	szurkálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	310	8570080167	szurkálódom	6	1.4285714285714286	0.3566749439387324	szurkálódik	NA	3	ßurkálódik	surkálódik	0.5882352941176471
táborozok	102	táborozo	[/V][Prs.NDef.1Sg]	lakom/lakok	19944	8570080167	táborozom	26	3.814814814814815	1.3388921222253067	táborozik	zik	3	táborozik	táborozik	0.7923076923076924
tagozódok	1	tagozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	7570	8570080167	tagozódom	5	0.3333333333333333	-1.0986122886681098	tagozódik	NA	3	tagozódik	tagozódik	0.25
tájékozódok	281	tájékozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	282902	8570080167	tájékozódom	1526	0.18467583497053044	-1.689153234280519	tájékozódik	NA	4	tájékozódik	tájékozódik	0.15588723051409617
tajtékzok	10	tajtékzo	[/V][Prs.NDef.1Sg]	lakom/lakok	1903	8570080167	tajtékzom	15	0.6875	-0.3746934494414107	tajtékzik	zik	2	tajtékzik	tajtékzik	0.4074074074074074
takarékoskodok	67	takarékoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	21081	8570080167	takarékoskodom	197	0.3434343434343434	-1.068759325518429	takarékoskodik	NA	5	takarékoskodik	takarékoškodik	0.25563909774436083
takarodok	64	takarodo	[/V][Prs.NDef.1Sg]	lakom/lakok	16356	8570080167	takarodom	2	21.666666666666668	3.0757749812275277	takarodik	NA	3	takarodik	takarodik	0.9558823529411764
taktikázok	54	taktikázo	[/V][Prs.NDef.1Sg]	lakom/lakok	10243	8570080167	taktikázom	22	2.391304347826087	0.8718389693033212	taktikázik	zik	3	taktikázik	taktikázik	0.7051282051282051
találkozok	6879	találkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	1857559	8570080167	találkozom	41547	0.1655916048907288	-1.7982307334203127	találkozik	zik	3	találkozik	találkozik	0.14206657305690923
tamáskodok	18	tamáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	788	8570080167	tamáskodom	59	0.31666666666666665	-1.1499055830556604	tamáskodik	NA	3	tamáskodik	tamáškodik	0.240506329113924
támaszkodok	335	támaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	198608	8570080167	támaszkodom	2122	0.15826660386245878	-1.843474301740052	támaszkodik	NA	3	támaßkodik	támaskodik	0.13664091093940625
tanácskozok	3	tanácskozo	[/V][Prs.NDef.1Sg]	lakom/lakok	21064	8570080167	tanácskozom	43	0.09090909090909093	-2.3978952727983707	tanácskozik	zik	3	tanáçkozik	tanáčkozik	0.08333333333333331
tanakodok	93	tanakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	16021	8570080167	tanakodom	198	0.4723618090452261	-0.7500100424544885	tanakodik	NA	3	tanakodik	tanakodik	0.32081911262798635
tántorodok	27	tántorodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2273	8570080167	tántorodom	16	1.6470588235294117	0.4989911661189878	tántorodik	NA	3	tántorodik	tántorodik	0.6222222222222222
tanúskodok	15	tanúskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	82256	8570080167	tanúskodom	226	0.07048458149779736	-2.6523612952416213	tanúskodik	NA	3	tanúskodik	tanúškodik	0.06584362139917696
tanyázok	67	tanyázo	[/V][Prs.NDef.1Sg]	lakom/lakok	20309	8570080167	tanyázom	40	1.6585365853658536	0.5059356384717989	tanyázik	zik	2	ta¥ázik	taṉázik	0.6238532110091742
tápászkodok	43	tápászkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2018	8570080167	tápászkodom	49	0.88	-0.12783337150988489	tápászkodik	NA	3	tápáßkodik	tápáskodik	0.46808510638297873
táplálkozok	173	táplálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	101962	8570080167	táplálkozom	1833	0.09487459105779716	-2.355199353601881	táplálkozik	zik	3	táplálkozik	táplálkozik	0.08665338645418329
tapogatódzok	11	tapogatódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	14479	8570080167	tapogatódzom	47	0.25	-1.3862943611198906	tapogatódzik	zik	4	tapogatódzik	tapogatódzik	0.2
társalkodok	3	társalkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	933	8570080167	társalkodom	33	0.1176470588235294	-2.1400661634962708	társalkodik	NA	3	társalkodik	táršalkodik	0.10526315789473684
tartózkodok	473	tartózkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	323534	8570080167	tartózkodom	5618	0.08435664709022958	-2.4727016694171216	tartózkodik	NA	3	tartózkodik	tartózkodik	0.07779419005416052
tartozok	4060	tartozo	[/V][Prs.NDef.1Sg]	lakom/lakok	2020739	8570080167	tartozom	72	55.63013698630137	4.0187250865379065	tartozik	zik	2	tartozik	tartozik	0.9823415578132558
táviratozok	23	táviratozo	[/V][Prs.NDef.1Sg]	lakom/lakok	1330	8570080167	táviratozom	8	2.6666666666666665	0.9808292530117262	táviratozik	zik	4	táviratozik	táviratozik	0.7272727272727273
távolodok	345	távolodo	[/V][Prs.NDef.1Sg]	lakom/lakok	45390	8570080167	távolodom	390	0.8849104859335039	-0.1222687849276415	távolodik	NA	3	távolodik	távolodik	0.4694708276797829
távozok	703	távozo	[/V][Prs.NDef.1Sg]	lakom/lakok	362436	8570080167	távozom	1	352	5.863631175598097	távozik	zik	2	távozik	távozik	0.9971671388101983
teázok	112	teázo	[/V][Prs.NDef.1Sg]	lakom/lakok	7811	8570080167	teázom	150	0.7483443708609272	-0.2898920181025837	teázik	zik	2	teázik	teázik	0.42803030303030304
tegeződök	52	tegeződö	[/V][Prs.NDef.1Sg]	lakom/lakok	6296	8570080167	tegeződöm	112	0.4690265486725664	-0.7570959051602187	tegeződik	NA	3	tegeződik	tegeződik	0.3192771084337349
telepszek	97	telepsze	[/V][Prs.NDef.1Sg]	lakom/lakok	93057	8570080167	telepszem	83	1.1666666666666667	0.15415067982725836	telepszik	szik	2	telepßik	telepsik	0.5384615384615384
telítődök	65	telítődö	[/V][Prs.NDef.1Sg]	lakom/lakok	13702	8570080167	telítődöm	73	0.8918918918918919	-0.11441035117774422	telítődik	NA	3	telítődik	telítődik	0.4714285714285715
teljesedek	38	teljesede	[/V][Prs.NDef.1Sg]	lakom/lakok	38091	8570080167	teljesedem	13	2.7857142857142856	1.0245043165143877	teljesedik	NA	3	teljesedik	telješedik	0.7358490566037735
telok	37	telo	[/V][Prs.NDef.1Sg]	lakom/lakok	654760	8570080167	telom	6	5.428571428571429	1.6916760106710724	telik	lik	1	telik	telik	0.8444444444444446
temetkezek	5	temetkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	8649	8570080167	temetkezem	97	0.06122448979591836	-2.793208009442517	temetkezik	zik	3	temetkezik	temetkezik	0.057692307692307696
tempózok	69	tempózo	[/V][Prs.NDef.1Sg]	lakom/lakok	2816	8570080167	tempózom	27	2.5	0.9162907318741552	tempózik	zik	2	tempózik	tempózik	0.7142857142857143
tengődök	81	tengődö	[/V][Prs.NDef.1Sg]	lakom/lakok	10351	8570080167	tengődöm	172	0.4739884393063584	-0.7465723472335258	tengődik	NA	2	tengődik	tengődik	0.32156862745098036
teniszezek	817	teniszeze	[/V][Prs.NDef.1Sg]	lakom/lakok	11338	8570080167	teniszezem	82	9.855421686746988	2.2880217288061493	teniszezik	zik	3	tenißezik	tenisezik	0.9078801331853497
ténykedek	119	ténykede	[/V][Prs.NDef.1Sg]	lakom/lakok	7581	8570080167	ténykedem	253	0.47244094488188976	-0.7498425242364906	ténykedik	NA	2	té¥kedik	téṉkedik	0.32085561497326204
tépelődök	100	tépelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5841	8570080167	tépelődöm	299	0.33666666666666667	-1.0886619578149417	tépelődik	NA	3	tépelődik	tépelődik	0.25187032418952615
tépődök	1	tépődö	[/V][Prs.NDef.1Sg]	lakom/lakok	410	8570080167	tépődöm	2	0.6666666666666666	-0.4054651081081645	tépődik	NA	2	tépődik	tépődik	0.4
terebélyesedek	3	terebélyesede	[/V][Prs.NDef.1Sg]	lakom/lakok	5751	8570080167	terebélyesedem	2	1.3333333333333333	0.28768207245178085	terebélyesedik	NA	5	terebé¬esedik	terebéješedik	0.5714285714285714
terelődök	7	terelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	17677	8570080167	terelődöm	2	2.6666666666666665	0.9808292530117262	terelődik	NA	3	terelődik	terelődik	0.7272727272727273
terhelődök	1	terhelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3333	8570080167	terhelődöm	2	0.6666666666666666	-0.4054651081081645	terhelődik	NA	3	terhelődik	terhelődik	0.4
terjeszkedek	24	terjeszkede	[/V][Prs.NDef.1Sg]	lakom/lakok	34705	8570080167	terjeszkedem	41	0.5952380952380952	-0.5187937934151675	terjeszkedik	NA	3	terjeßkedik	terjeskedik	0.373134328358209
terpeszkedek	30	terpeszkede	[/V][Prs.NDef.1Sg]	lakom/lakok	6802	8570080167	terpeszkedem	15	1.9375	0.661398482245365	terpeszkedik	NA	3	terpeßkedik	terpeskedik	0.6595744680851063
teszök	8	teszö	[/V][Prs.NDef.1Sg]	lakom/lakok	13867767	8570080167	teszöm	5	1.5	0.4054651081081644	teszik	szik	1	teßik	tesik	0.6000000000000001
tétlenkedek	85	tétlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	15046	8570080167	tétlenkedem	80	1.0617283950617284	0.05989814158106901	tétlenkedik	NA	3	tétlenkedik	tétlenkedik	0.5149700598802396
tétovázok	130	tétovázo	[/V][Prs.NDef.1Sg]	lakom/lakok	12509	8570080167	tétovázom	136	0.9562043795620438	-0.04478360262697331	tétovázik	zik	3	tétovázik	tétovázik	0.48880597014925375
tetszek	698	tetsze	[/V][Prs.NDef.1Sg]	lakom/lakok	1498478	8570080167	tetszem	4143	0.1686776061776062	-1.7797660417055086	tetszik	szik	1	tetßik	tetsik	0.14433202560396452
tevékenykedek	1049	tevékenykede	[/V][Prs.NDef.1Sg]	lakom/lakok	159182	8570080167	tevékenykedem	5419	0.1937269372693727	-1.6413056512821227	tevékenykedik	NA	4	tevéke¥kedik	tevékeṉkedik	0.16228748068006185
tevődök	6	tevődö	[/V][Prs.NDef.1Sg]	lakom/lakok	46451	8570080167	tevődöm	4	1.4	0.3364722366212129	tevődik	NA	2	tevődik	tevődik	0.5833333333333333
tiltakozok	280	tiltakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	213776	8570080167	tiltakozom	1625	0.17281672816728166	-1.75552362077401	tiltakozik	zik	3	tiltakozik	tiltakozik	0.14735186156266392
tipródok	92	tipródo	[/V][Prs.NDef.1Sg]	lakom/lakok	3039	8570080167	tipródom	352	0.26345609065155806	-1.333868563780041	tipródik	NA	2	tipródik	tipródik	0.2085201793721973
tisztálkodok	24	tisztálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6177	8570080167	tisztálkodom	105	0.2358490566037736	-1.4445632692438664	tisztálkodik	NA	3	tißtálkodik	tistálkodik	0.19083969465648853
titkolózok	45	titkolózo	[/V][Prs.NDef.1Sg]	lakom/lakok	9664	8570080167	titkolózom	112	0.40707964601769914	-0.8987464222232455	titkolózik	zik	3	titkolózik	titkolózik	0.2893081761006289
titokzatoskodok	7	titokzatoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	581	8570080167	titokzatoskodom	16	0.4705882352941176	-0.7537718023763802	titokzatoskodik	NA	5	titokzatoskodik	titokzatoškodik	0.32
tobzódok	93	tobzódo	[/V][Prs.NDef.1Sg]	lakom/lakok	11742	8570080167	tobzódom	157	0.5949367088607594	-0.519300250756963	tobzódik	NA	2	tobzódik	tobzódik	0.373015873015873
tökéletesedek	2	tökéletesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3633	8570080167	tökéletesedem	3	0.75	-0.2876820724517809	tökéletesedik	NA	5	tökéletesedik	tökéletešedik	0.4285714285714286
töketlenkedek	23	töketlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	819	8570080167	töketlenkedem	2	8	2.0794415416798357	töketlenkedik	NA	4	töketlenkedik	töketlenkedik	0.8888888888888888
tökölődök	20	tökölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	431	8570080167	tökölődöm	12	1.6153846153846154	0.4795730802618863	tökölődik	NA	3	tökölődik	tökölődik	0.6176470588235294
tolakszok	1	tolakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	10114	8570080167	tolakszom	182	0.01092896174863388	-4.516338972281476	tolakszik	szik	2	tolakßik	tolaksik	0.010810810810810808
tollasodok	2	tollasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	652	8570080167	tollasodom	1	1.5	0.4054651081081644	tollasodik	NA	3	tollasodik	tollašodik	0.6000000000000001
tolódok	12	tolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	33844	8570080167	tolódom	7	1.625	0.4855078157817008	tolódik	NA	2	tolódik	tolódik	0.6190476190476191
töltekezek	26	töltekeze	[/V][Prs.NDef.1Sg]	lakom/lakok	7443	8570080167	töltekezem	168	0.15976331360946747	-1.8340618489187444	töltekezik	zik	3	töltekezik	töltekezik	0.13775510204081634
töltődök	123	töltődö	[/V][Prs.NDef.1Sg]	lakom/lakok	40092	8570080167	töltődöm	387	0.31958762886597936	-1.1407237740182363	töltődik	NA	2	töltődik	töltődik	0.24218750000000006
töprenkedek	6	töprenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	623	8570080167	töprenkedem	27	0.25	-1.3862943611198906	töprenkedik	NA	3	töprenkedik	töprenkedik	0.2
törekszek	328	töreksze	[/V][Prs.NDef.1Sg]	lakom/lakok	642126	8570080167	törekszem	24943	0.01318954457985888	-4.328330840532185	törekszik	szik	2	törekßik	töreksik	0.013017845131167655
törlődök	9	törlődö	[/V][Prs.NDef.1Sg]	lakom/lakok	35110	8570080167	törlődöm	3	2.5	0.9162907318741552	törlődik	NA	2	törlődik	törlődik	0.7142857142857143
tornászok	125	tornászo	[/V][Prs.NDef.1Sg]	lakom/lakok	6772	8570080167	tornászom	286	0.4390243902439024	-0.8232003088081431	tornászik	szik	2	tornáßik	tornásik	0.3050847457627119
tornázok	780	tornázo	[/V][Prs.NDef.1Sg]	lakom/lakok	32996	8570080167	tornázom	1820	0.42888522789676	-0.846565929887922	tornázik	zik	2	tornázik	tornázik	0.30015372790161415
törődök	1506	törődö	[/V][Prs.NDef.1Sg]	lakom/lakok	207517	8570080167	törődöm	4574	0.32939890710382513	-1.1104857790831262	törődik	NA	2	törődik	törődik	0.24778033541598155
törölközök	105	törölközö	[/V][Prs.NDef.1Sg]	lakom/lakok	1292	8570080167	törölközöm	31	3.3125	1.1977031913123406	törölközik	zik	3	törölközik	törölközik	0.7681159420289856
tőzsdézek	194	tőzsdéze	[/V][Prs.NDef.1Sg]	lakom/lakok	2523	8570080167	tőzsdézem	7	24.375	3.193558016883911	tőzsdézik	zik	2	tőΩdézik	tőždézik	0.960591133004926
trafok	3	trafo	[/V][Prs.NDef.1Sg]	lakom/lakok	20593	8570080167	trafom	1	2	0.6931471805599453	trafik	NA	1	trafik	trafik	0.6666666666666666
tréfálkozok	12	tréfálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	5571	8570080167	tréfálkozom	48	0.2653061224489796	-1.3268709406490895	tréfálkozik	zik	3	tréfálkozik	tréfálkozik	0.20967741935483875
tudakolózok	1	tudakolózo	[/V][Prs.NDef.1Sg]	lakom/lakok	189	8570080167	tudakolózom	3	0.5	-0.6931471805599453	tudakolózik	zik	4	tudakolózik	tudakolózik	0.3333333333333333
tudakozódok	5	tudakozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	4897	8570080167	tudakozódom	64	0.09230769230769233	-2.382627800667582	tudakozódik	NA	4	tudakozódik	tudakozódik	0.08450704225352115
tudatosodok	9	tudatosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	7937	8570080167	tudatosodom	7	1.25	0.22314355131420976	tudatosodik	NA	4	tudatosodik	tudatošodik	0.5555555555555556
tudódok	38	tudódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1403	8570080167	tudódom	1	19.5	2.970414465569701	tudódik	NA	2	tudódik	tudódik	0.9512195121951219
tükröződök	1	tükröződö	[/V][Prs.NDef.1Sg]	lakom/lakok	50822	8570080167	tükröződöm	62	0.03174603174603174	-3.4499875458315876	tükröződik	NA	3	tükröződik	tükröződik	0.030769230769230764
túlórázok	111	túlórázo	[/V][Prs.NDef.1Sg]	lakom/lakok	9066	8570080167	túlórázom	83	1.3333333333333333	0.28768207245178085	túlórázik	zik	3	túlórázik	túlórázik	0.5714285714285714
tündöklök	38	tündöklö	[/V][Prs.NDef.1Sg]	lakom/lakok	3078	8570080167	tündöklöm	2	13	2.5649493574615367	tündöklik	lik	2	tündöklik	tündöklik	0.9285714285714286
tűnődök	318	tűnődö	[/V][Prs.NDef.1Sg]	lakom/lakok	27459	8570080167	tűnődöm	2913	0.10947151681537404	-2.2120908839703057	tűnődik	NA	2	tűnődik	tűnődik	0.09866996597587378
túrázok	1261	túrázo	[/V][Prs.NDef.1Sg]	lakom/lakok	49897	8570080167	túrázom	1166	1.0814053127677807	0.07826141081460257	túrázik	zik	2	túrázik	túrázik	0.5195553725813092
türelmetlenkedek	71	türelmetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	3453	8570080167	türelmetlenkedem	55	1.2857142857142858	0.25131442828090617	türelmetlenkedik	NA	5	türelmetlenkedik	türelmetlenkedik	0.5625
turistáskodok	11	turistáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1689	8570080167	turistáskodom	34	0.34285714285714286	-1.0704414117014134	turistáskodik	NA	4	turistáskodik	turištáškodik	0.25531914893617025
tüsténkedek	14	tüsténkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2685	8570080167	tüsténkedem	28	0.5172413793103449	-0.6592456288842639	tüsténkedik	NA	3	tüsténkedik	tüšténkedik	0.34090909090909094
tüzeskedek	2	tüzeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	242	8570080167	tüzeskedem	4	0.6	-0.5108256237659907	tüzeskedik	NA	3	tüzeskedik	tüzeškedik	0.37499999999999994
udvariaskodok	12	udvariaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1591	8570080167	udvariaskodom	33	0.38235294117647056	-0.9614111671546248	udvariaskodik	NA	5	udvariaskodik	udvariaškodik	0.276595744680851
ugrándozok	52	ugrándozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8866	8570080167	ugrándozom	75	0.6973684210526315	-0.3604414267342093	ugrándozik	zik	3	ugrándozik	ugrándozik	0.4108527131782945
ügyesedek	8	ügyesede	[/V][Prs.NDef.1Sg]	lakom/lakok	2539	8570080167	ügyesedem	8	1	0	ügyesedik	NA	3	ü©esedik	üḏešedik	0.5
ügyeskedek	105	ügyeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	11033	8570080167	ügyeskedem	67	1.5588235294117647	0.44393138893596046	ügyeskedik	NA	3	ü©eskedik	üḏeškedik	0.6091954022988506
ügyetlenkedek	57	ügyetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1969	8570080167	ügyetlenkedem	38	1.4871794871794872	0.39688136441677296	ügyetlenkedik	NA	4	ü©etlenkedik	üḏetlenkedik	0.5979381443298969
ügyködök	210	ügyködö	[/V][Prs.NDef.1Sg]	lakom/lakok	11226	8570080167	ügyködöm	342	0.6151603498542274	-0.48587231368987344	ügyködik	NA	2	ü©ködik	üḏködik	0.3808664259927798
ügyvédkedek	5	ügyvédkede	[/V][Prs.NDef.1Sg]	lakom/lakok	263	8570080167	ügyvédkedem	5	1	0	ügyvédkedik	NA	3	ü©védkedik	üḏvédkedik	0.5
ultizok	16	ultizo	[/V][Prs.NDef.1Sg]	lakom/lakok	1092	8570080167	ultizom	6	2.4285714285714284	0.8873031950009027	ultizik	zik	2	ultizik	ultizik	0.7083333333333333
unatkozok	685	unatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	103069	8570080167	unatkozom	4510	0.15207271115052096	-1.8833965096825107	unatkozik	zik	3	unatkozik	unatkozik	0.13199923032518762
undokoskodok	1	undokoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	79	8570080167	undokoskodom	4	0.4	-0.916290731874155	undokoskodik	NA	4	undokoskodik	undokoškodik	0.2857142857142857
undorodok	270	undorodo	[/V][Prs.NDef.1Sg]	lakom/lakok	14293	8570080167	undorodom	1265	0.21406003159557663	-1.5414987818244206	undorodik	NA	3	undorodik	undorodik	0.17631750162654522
uralkodok	252	uralkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	204714	8570080167	uralkodom	393	0.6421319796954315	-0.4429614205704136	uralkodik	NA	3	uralkodik	uralkodik	0.39103554868624424
úszok	2060	úszo	[/V][Prs.NDef.1Sg]	lakom/lakok	228752	8570080167	úszom	3809	0.5409448818897638	-0.6144378872302877	úszik	szik	1	úßik	úsik	0.3510475217169136
utálkozok	19	utálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	2391	8570080167	utálkozom	77	0.2564102564102564	-1.3609765531356008	utálkozik	zik	3	utálkozik	utálkozik	0.2040816326530612
utazok	6397	utazo	[/V][Prs.NDef.1Sg]	lakom/lakok	732800	8570080167	utazom	18616	0.343664392759306	-1.0680897002624337	utazik	zik	2	utazik	utazik	0.25576654007595445
ütközök	709	ütközö	[/V][Prs.NDef.1Sg]	lakom/lakok	225302	8570080167	ütközöm	1476	0.48070412999322953	-0.7325033124960186	ütközik	zik	2	ütközik	ütközik	0.32464563328760865
ütődök	1	ütődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5543	8570080167	ütődöm	18	0.10526315789473684	-2.2512917986064953	ütődik	NA	2	ütődik	ütődik	0.09523809523809522
vackolódok	1	vackolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	577	8570080167	vackolódom	3	0.5	-0.6931471805599453	vackolódik	NA	3	vackolódik	vackolódik	0.3333333333333333
vacsorázok	258	vacsorázo	[/V][Prs.NDef.1Sg]	lakom/lakok	50661	8570080167	vacsorázom	627	0.4124203821656051	-0.8857121047686609	vacsorázik	zik	3	vaçorázik	vačorázik	0.2919954904171364
vádaskodok	48	vádaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	5755	8570080167	vádaskodom	64	0.7538461538461538	-0.2825669717850105	vádaskodik	NA	3	vádaskodik	vádaškodik	0.4298245614035088
vadászok	61	vadászo	[/V][Prs.NDef.1Sg]	lakom/lakok	98441	8570080167	vadászom	2658	0.02331703647987965	-3.758571006197928	vadászik	szik	2	vadáßik	vadásik	0.02278574053656745
vagdalkozok	33	vagdalkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	3657	8570080167	vagdalkozom	49	0.68	-0.3856624808119846	vagdalkozik	zik	3	vagdalkozik	vagdalkozik	0.40476190476190477
vágódok	93	vágódo	[/V][Prs.NDef.1Sg]	lakom/lakok	11694	8570080167	vágódom	60	1.540983606557377	0.4324209180966926	vágódik	NA	2	vágódik	vágódik	0.6064516129032258
vágyakozok	141	vágyakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	33026	8570080167	vágyakozom	1038	0.136669874879692	-1.9901869334979667	vágyakozik	zik	3	vá©akozik	váḏakozik	0.12023708721422524
vágyok	7697	vágyo	[/V][Prs.NDef.1Sg]	lakom/lakok	579400	8570080167	vágyom	47925	0.16062262654926346	-1.828697599788822	vágyik	NA	1	vá©ik	váḏik	0.13839349920897456
vágyódok	53	vágyódo	[/V][Prs.NDef.1Sg]	lakom/lakok	14271	8570080167	vágyódom	1364	0.03956043956043956	-3.2299256610547857	vágyódik	NA	2	vá©ódik	váḏódik	0.03805496828752643
vakaródzok	13	vakaródzo	[/V][Prs.NDef.1Sg]	lakom/lakok	3785	8570080167	vakaródzom	26	0.5185185185185185	-0.6567795363890705	vakaródzik	zik	3	vakaródzik	vakaródzik	0.3414634146341463
vakoskodok	1	vakoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	297	8570080167	vakoskodom	6	0.2857142857142857	-1.252762968495368	vakoskodik	NA	3	vakoskodik	vakoškodik	0.2222222222222222
vállalkozok	632	vállalkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	141984	8570080167	vállalkozom	4722	0.13402498412026254	-2.009729047751941	vállalkozik	zik	3	vállalkozik	vállalkozik	0.118185212845407
vállasodok	1	vállasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	49	8570080167	vállasodom	3	0.5	-0.6931471805599453	vállasodik	NA	3	vállasodik	vállašodik	0.3333333333333333
változok	851	változo	[/V][Prs.NDef.1Sg]	lakom/lakok	1725689	8570080167	változom	2697	0.3157894736842105	-1.1526795099383855	változik	zik	2	változik	változik	0.24
